zip,zone,delivery_rate,pickup_rate
48174,PD Farmington Hills 3, $100.00 , $10.00 
48242,PD Farmington Hills 3, $100.00 , $10.00 
48184,PD Farmington Hills 3, $100.00 , $10.00 
48186,PD Farmington Hills 3, $100.00 , $10.00 
48173,PD Farmington Hills 3, $100.00 , $10.00 
48134,PD Farmington Hills 3, $100.00 , $10.00 
48183,PD Farmington Hills 3, $100.00 , $10.00 
48138,PD Farmington Hills 3, $100.00 , $10.00 
48193,PD Farmington Hills 3, $100.00 , $10.00 
48375,PD Farmington Hills 4, $100.00 , $10.00 
48335,PD Farmington Hills 4, $100.00 , $10.00 
48152,PD Farmington Hills 4, $100.00 , $10.00 
48150,PD Farmington Hills 4, $100.00 , $10.00 
48167,PD Farmington Hills 4, $100.00 , $10.00 
48154,PD Farmington Hills 4, $100.00 , $10.00 
48127,PD Farmington Hills 4, $100.00 , $10.00 
48141,PD Farmington Hills 4, $100.00 , $10.00 
48135,PD Farmington Hills 4, $100.00 , $10.00 
48180,PD Farmington Hills 4, $100.00 , $10.00 
48195,PD Farmington Hills 4, $100.00 , $10.00 
48146,PD Farmington Hills 4, $100.00 , $10.00 
48192,PD Farmington Hills 4, $100.00 , $10.00 
48124,PD Farmington Hills 4, $100.00 , $10.00 
48101,PD Farmington Hills 4, $100.00 , $10.00 
48125,PD Farmington Hills 4, $100.00 , $10.00 
48128,PD Farmington Hills 4, $100.00 , $10.00 
48239,PD Farmington Hills 4, $100.00 , $10.00 
48240,PD Farmington Hills 4, $100.00 , $10.00 
48223,PD Farmington Hills 4, $100.00 , $10.00 
48228,PD Farmington Hills 4, $100.00 , $10.00 
48126,PD Farmington Hills 4, $100.00 , $10.00 
48120,PD Farmington Hills 4, $100.00 , $10.00 
48122,PD Farmington Hills 4, $100.00 , $10.00 
48209,PD Farmington Hills 4, $100.00 , $10.00 
48227,PD Farmington Hills 4, $100.00 , $10.00 
48204,PD Farmington Hills 4, $100.00 , $10.00 
48210,PD Farmington Hills 4, $100.00 , $10.00 
48216,PD Farmington Hills 4, $100.00 , $10.00 
48218,PD Farmington Hills 4, $100.00 , $10.00 
48229,PD Farmington Hills 4, $100.00 , $10.00 
48217,PD Farmington Hills 4, $100.00 , $10.00 
48335,PD Farmington Hills 5, $100.00 , $10.00 
48375,PD Farmington Hills 5, $100.00 , $10.00 
48336,PD Farmington Hills 5, $100.00 , $10.00 
48331,PD Farmington Hills 5, $100.00 , $10.00 
48334,PD Farmington Hills 5, $100.00 , $10.00 
48033,PD Farmington Hills 5, $100.00 , $10.00 
48034,PD Farmington Hills 5, $100.00 , $10.00 
48219,PD Farmington Hills 5, $100.00 , $10.00 
48075,PD Farmington Hills 5, $100.00 , $10.00 
48076,PD Farmington Hills 5, $100.00 , $10.00 
48025,PD Farmington Hills 5, $100.00 , $10.00 
48237,PD Farmington Hills 5, $100.00 , $10.00 
48235,PD Farmington Hills 5, $100.00 , $10.00 
48238,PD Farmington Hills 5, $100.00 , $10.00 
48206,PD Farmington Hills 5, $100.00 , $10.00 
48208,PD Farmington Hills 5, $100.00 , $10.00 
48226,PD Farmington Hills 5, $100.00 , $10.00 
48201,PD Farmington Hills 5, $100.00 , $10.00 
48207,PD Farmington Hills 5, $100.00 , $10.00 
48214,PD Farmington Hills 5, $100.00 , $10.00 
48230,PD Farmington Hills 5, $100.00 , $10.00 
48215,PD Farmington Hills 5, $100.00 , $10.00 
48220,PD Farmington Hills 5, $100.00 , $10.00 
48203,PD Farmington Hills 5, $100.00 , $10.00 
48221,PD Farmington Hills 5, $100.00 , $10.00 
48211,PD Farmington Hills 5, $100.00 , $10.00 
48202,PD Farmington Hills 5, $100.00 , $10.00 
48070,PD Farmington Hills 5, $100.00 , $10.00 
48073,PD Farmington Hills 5, $100.00 , $10.00 
48067,PD Farmington Hills 5, $100.00 , $10.00 
48072,PD Farmington Hills 5, $100.00 , $10.00 
48069,PD Farmington Hills 5, $100.00 , $10.00 
48092,PD Farmington Hills 5, $100.00 , $10.00 
48071,PD Farmington Hills 5, $100.00 , $10.00 
48093,PD Farmington Hills 5, $100.00 , $10.00 
48088,PD Farmington Hills 5, $100.00 , $10.00 
48082,PD Farmington Hills 5, $100.00 , $10.00 
48017,PD Farmington Hills 5, $100.00 , $10.00 
48083,PD Farmington Hills 5, $100.00 , $10.00 
48310,PD Farmington Hills 5, $100.00 , $10.00 
48312,PD Farmington Hills 5, $100.00 , $10.00 
48035,PD Farmington Hills 5, $100.00 , $10.00 
48026,PD Farmington Hills 5, $100.00 , $10.00 
48066,PD Farmington Hills 5, $100.00 , $10.00 
48081,PD Farmington Hills 5, $100.00 , $10.00 
48080,PD Farmington Hills 5, $100.00 , $10.00 
48236,PD Farmington Hills 5, $100.00 , $10.00 
48224,PD Farmington Hills 5, $100.00 , $10.00 
48213,PD Farmington Hills 5, $100.00 , $10.00 
48212,PD Farmington Hills 5, $100.00 , $10.00 
48234,PD Farmington Hills 5, $100.00 , $10.00 
48205,PD Farmington Hills 5, $100.00 , $10.00 
48225,PD Farmington Hills 5, $100.00 , $10.00 
48021,PD Farmington Hills 5, $100.00 , $10.00 
48089,PD Farmington Hills 5, $100.00 , $10.00 
48015,PD Farmington Hills 5, $100.00 , $10.00 
48091,PD Farmington Hills 5, $100.00 , $10.00 
48030,PD Farmington Hills 5, $100.00 , $10.00 
48397,PD Farmington Hills 5, $100.00 , $10.00 
48335,PD Farmington Hills 6, $100.00 , $10.00 
48375,PD Farmington Hills 6, $100.00 , $10.00 
48331,PD Farmington Hills 6, $100.00 , $10.00 
48334,PD Farmington Hills 6, $100.00 , $10.00 
48377,PD Farmington Hills 6, $100.00 , $10.00 
48390,PD Farmington Hills 6, $100.00 , $10.00 
48322,PD Farmington Hills 6, $100.00 , $10.00 
48323,PD Farmington Hills 6, $100.00 , $10.00 
48324,PD Farmington Hills 6, $100.00 , $10.00 
48386,PD Farmington Hills 6, $100.00 , $10.00 
48382,PD Farmington Hills 6, $100.00 , $10.00 
48356,PD Farmington Hills 6, $100.00 , $10.00 
48353,PD Farmington Hills 6, $100.00 , $10.00 
48357,PD Farmington Hills 6, $100.00 , $10.00 
48430,PD Farmington Hills 6, $100.00 , $10.00 
48418,PD Farmington Hills 6, $100.00 , $10.00 
48451,PD Farmington Hills 6, $100.00 , $10.00 
48436,PD Farmington Hills 6, $100.00 , $10.00 
48442,PD Farmington Hills 6, $100.00 , $10.00 
48350,PD Farmington Hills 6, $100.00 , $10.00 
48383,PD Farmington Hills 6, $100.00 , $10.00 
48346,PD Farmington Hills 6, $100.00 , $10.00 
48348,PD Farmington Hills 6, $100.00 , $10.00 
48328,PD Farmington Hills 6, $100.00 , $10.00 
48327,PD Farmington Hills 6, $100.00 , $10.00 
48329,PD Farmington Hills 6, $100.00 , $10.00 
48302,PD Farmington Hills 6, $100.00 , $10.00 
48301,PD Farmington Hills 6, $100.00 , $10.00 
48033,PD Farmington Hills 6, $100.00 , $10.00 
48336,PD Farmington Hills 6, $100.00 , $10.00 
48025,PD Farmington Hills 6, $100.00 , $10.00 
48375,PD Farmington Hills 7, $100.00 , $10.00 
48331,PD Farmington Hills 7, $100.00 , $10.00 
48335,PD Farmington Hills 7, $100.00 , $10.00 
48377,PD Farmington Hills 7, $100.00 , $10.00 
48336,PD Farmington Hills 7, $100.00 , $10.00 
48334,PD Farmington Hills 7, $100.00 , $10.00 
48025,PD Farmington Hills 7, $100.00 , $10.00 
48034,PD Farmington Hills 7, $100.00 , $10.00 
48033,PD Farmington Hills 7, $100.00 , $10.00 
48301,PD Farmington Hills 7, $100.00 , $10.00 
48302,PD Farmington Hills 7, $100.00 , $10.00 
48342,PD Farmington Hills 7, $100.00 , $10.00 
48341,PD Farmington Hills 7, $100.00 , $10.00 
48359,PD Farmington Hills 7, $100.00 , $10.00 
48340,PD Farmington Hills 7, $100.00 , $10.00 
48362,PD Farmington Hills 7, $100.00 , $10.00 
48371,PD Farmington Hills 7, $100.00 , $10.00 
48360,PD Farmington Hills 7, $100.00 , $10.00 
48455,PD Farmington Hills 7, $100.00 , $10.00 
48428,PD Farmington Hills 7, $100.00 , $10.00 
48367,PD Farmington Hills 7, $100.00 , $10.00 
48370,PD Farmington Hills 7, $100.00 , $10.00 
48306,PD Farmington Hills 7, $100.00 , $10.00 
48326,PD Farmington Hills 7, $100.00 , $10.00 
48309,PD Farmington Hills 7, $100.00 , $10.00 
48084,PD Farmington Hills 7, $100.00 , $10.00 
48009,PD Farmington Hills 7, $100.00 , $10.00 
48304,PD Farmington Hills 7, $100.00 , $10.00 
48098,PD Farmington Hills 7, $100.00 , $10.00 
48085,PD Farmington Hills 7, $100.00 , $10.00 
48314,PD Farmington Hills 7, $100.00 , $10.00 
48317,PD Farmington Hills 7, $100.00 , $10.00 
48307,PD Farmington Hills 7, $100.00 , $10.00 
48316,PD Farmington Hills 7, $100.00 , $10.00 
48315,PD Farmington Hills 7, $100.00 , $10.00 
48094,PD Farmington Hills 7, $100.00 , $10.00 
48095,PD Farmington Hills 7, $100.00 , $10.00 
48363,PD Farmington Hills 7, $100.00 , $10.00 
48065,PD Farmington Hills 7, $100.00 , $10.00 
48003,PD Farmington Hills 7, $100.00 , $10.00 
48444,PD Farmington Hills 7, $100.00 , $10.00 
48014,PD Farmington Hills 7, $100.00 , $10.00 
48041,PD Farmington Hills 7, $100.00 , $10.00 
48002,PD Farmington Hills 7, $100.00 , $10.00 
48022,PD Farmington Hills 7, $100.00 , $10.00 
48027,PD Farmington Hills 7, $100.00 , $10.00 
48006,PD Farmington Hills 7, $100.00 , $10.00 
48049,PD Farmington Hills 7, $100.00 , $10.00 
48074,PD Farmington Hills 7, $100.00 , $10.00 
48060,PD Farmington Hills 7, $100.00 , $10.00 
48059,PD Farmington Hills 7, $100.00 , $10.00 
48097,PD Farmington Hills 7, $100.00 , $10.00 
48079,PD Farmington Hills 7, $100.00 , $10.00 
48040,PD Farmington Hills 7, $100.00 , $10.00 
48063,PD Farmington Hills 7, $100.00 , $10.00 
48054,PD Farmington Hills 7, $100.00 , $10.00 
48039,PD Farmington Hills 7, $100.00 , $10.00 
48028,PD Farmington Hills 7, $100.00 , $10.00 
48001,PD Farmington Hills 7, $100.00 , $10.00 
48023,PD Farmington Hills 7, $100.00 , $10.00 
48064,PD Farmington Hills 7, $100.00 , $10.00 
48048,PD Farmington Hills 7, $100.00 , $10.00 
48005,PD Farmington Hills 7, $100.00 , $10.00 
48062,PD Farmington Hills 7, $100.00 , $10.00 
48050,PD Farmington Hills 7, $100.00 , $10.00 
48096,PD Farmington Hills 7, $100.00 , $10.00 
48044,PD Farmington Hills 7, $100.00 , $10.00 
48038,PD Farmington Hills 7, $100.00 , $10.00 
48313,PD Farmington Hills 7, $100.00 , $10.00 
48043,PD Farmington Hills 7, $100.00 , $10.00 
48036,PD Farmington Hills 7, $100.00 , $10.00 
48045,PD Farmington Hills 7, $100.00 , $10.00 
48047,PD Farmington Hills 7, $100.00 , $10.00 
48042,PD Farmington Hills 7, $100.00 , $10.00 
48051,PD Farmington Hills 7, $100.00 , $10.00 
48335,PD Farmington Hills 2, $100.00 , $10.00 
48375,PD Farmington Hills 3, $100.00 , $10.00 
49341,PD Cedar Springs 1, $100.00 , $10.00 
49345,PD Cedar Springs 1, $100.00 , $10.00 
49403,PD Cedar Springs 1, $100.00 , $10.00 
49319,PD Cedar Springs 1, $100.00 , $10.00 
49318,PD Cedar Springs 1, $100.00 , $10.00 
49448,PD Cedar Springs 1, $100.00 , $10.00 
49415,PD Cedar Springs 1, $100.00 , $10.00 
49444,PD Cedar Springs 1, $100.00 , $10.00 
49441,PD Cedar Springs 1, $100.00 , $10.00 
49451,PD Cedar Springs 1, $100.00 , $10.00 
49330,PD Cedar Springs 1, $100.00 , $10.00 
49442,PD Cedar Springs 1, $100.00 , $10.00 
49457,PD Cedar Springs 1, $100.00 , $10.00 
49425,PD Cedar Springs 1, $100.00 , $10.00 
49421,PD Cedar Springs 1, $100.00 , $10.00 
49459,PD Cedar Springs 1, $100.00 , $10.00 
49405,PD Cedar Springs 1, $100.00 , $10.00 
49410,PD Cedar Springs 1, $100.00 , $10.00 
49411,PD Cedar Springs 1, $100.00 , $10.00 
49660,PD Cedar Springs 1, $100.00 , $10.00 
49626,PD Cedar Springs 1, $100.00 , $10.00 
49431,PD Cedar Springs 1, $100.00 , $10.00 
49454,PD Cedar Springs 1, $100.00 , $10.00 
49420,PD Cedar Springs 1, $100.00 , $10.00 
49449,PD Cedar Springs 1, $100.00 , $10.00 
49436,PD Cedar Springs 1, $100.00 , $10.00 
49437,PD Cedar Springs 1, $100.00 , $10.00 
49455,PD Cedar Springs 1, $100.00 , $10.00 
49446,PD Cedar Springs 1, $100.00 , $10.00 
49452,PD Cedar Springs 1, $100.00 , $10.00 
49461,PD Cedar Springs 1, $100.00 , $10.00 
49445,PD Cedar Springs 1, $100.00 , $10.00 
49341,PD Cedar Springs 2, $100.00 , $10.00 
49319,PD Cedar Springs 2, $100.00 , $10.00 
49343,PD Cedar Springs 2, $100.00 , $10.00 
49347,PD Cedar Springs 2, $100.00 , $10.00 
49322,PD Cedar Springs 2, $100.00 , $10.00 
48850,PD Cedar Springs 2, $100.00 , $10.00 
49346,PD Cedar Springs 2, $100.00 , $10.00 
49307,PD Cedar Springs 2, $100.00 , $10.00 
49338,PD Cedar Springs 2, $100.00 , $10.00 
49677,PD Cedar Springs 2, $100.00 , $10.00 
49623,PD Cedar Springs 2, $100.00 , $10.00 
49642,PD Cedar Springs 2, $100.00 , $10.00 
49402,PD Cedar Springs 2, $100.00 , $10.00 
49304,PD Cedar Springs 2, $100.00 , $10.00 
49309,PD Cedar Springs 2, $100.00 , $10.00 
49312,PD Cedar Springs 2, $100.00 , $10.00 
49349,PD Cedar Springs 2, $100.00 , $10.00 
49336,PD Cedar Springs 2, $100.00 , $10.00 
49329,PD Cedar Springs 2, $100.00 , $10.00 
49339,PD Cedar Springs 2, $100.00 , $10.00 
49327,PD Cedar Springs 2, $100.00 , $10.00 
49303,PD Cedar Springs 2, $100.00 , $10.00 
49337,PD Cedar Springs 2, $100.00 , $10.00 
49412,PD Cedar Springs 2, $100.00 , $10.00 
49341,PD Cedar Springs 3, $100.00 , $10.00 
49319,PD Cedar Springs 3, $100.00 , $10.00 
49345,PD Cedar Springs 3, $100.00 , $10.00 
49321,PD Cedar Springs 3, $100.00 , $10.00 
49306,PD Cedar Springs 3, $100.00 , $10.00 
49301,PD Cedar Springs 3, $100.00 , $10.00 
49331,PD Cedar Springs 3, $100.00 , $10.00 
49302,PD Cedar Springs 3, $100.00 , $10.00 
49333,PD Cedar Springs 3, $100.00 , $10.00 
49348,PD Cedar Springs 3, $100.00 , $10.00 
49323,PD Cedar Springs 3, $100.00 , $10.00 
49423,PD Cedar Springs 3, $100.00 , $10.00 
49464,PD Cedar Springs 3, $100.00 , $10.00 
49424,PD Cedar Springs 3, $100.00 , $10.00 
49460,PD Cedar Springs 3, $100.00 , $10.00 
49417,PD Cedar Springs 3, $100.00 , $10.00 
49456,PD Cedar Springs 3, $100.00 , $10.00 
49401,PD Cedar Springs 3, $100.00 , $10.00 
49435,PD Cedar Springs 3, $100.00 , $10.00 
49404,PD Cedar Springs 3, $100.00 , $10.00 
49544,PD Cedar Springs 3, $100.00 , $10.00 
49505,PD Cedar Springs 3, $100.00 , $10.00 
49506,PD Cedar Springs 3, $100.00 , $10.00 
49512,PD Cedar Springs 3, $100.00 , $10.00 
49316,PD Cedar Springs 3, $100.00 , $10.00 
49315,PD Cedar Springs 3, $100.00 , $10.00 
49426,PD Cedar Springs 3, $100.00 , $10.00 
49418,PD Cedar Springs 3, $100.00 , $10.00 
49428,PD Cedar Springs 3, $100.00 , $10.00 
49534,PD Cedar Springs 3, $100.00 , $10.00 
49525,PD Cedar Springs 3, $100.00 , $10.00 
49546,PD Cedar Springs 3, $100.00 , $10.00 
49509,PD Cedar Springs 3, $100.00 , $10.00 
49519,PD Cedar Springs 3, $100.00 , $10.00 
49508,PD Cedar Springs 3, $100.00 , $10.00 
49503,PD Cedar Springs 3, $100.00 , $10.00 
49507,PD Cedar Springs 3, $100.00 , $10.00 
49548,PD Cedar Springs 3, $100.00 , $10.00 
49504,PD Cedar Springs 3, $100.00 , $10.00 
49345,PD Cedar Springs 4, $100.00 , $10.00 
49319,PD Cedar Springs 4, $100.00 , $10.00 
49341,PD Cedar Springs 4, $100.00 , $10.00 
48838,PD Cedar Springs 4, $100.00 , $10.00 
49326,PD Cedar Springs 4, $100.00 , $10.00 
48888,PD Cedar Springs 4, $100.00 , $10.00 
48886,PD Cedar Springs 4, $100.00 , $10.00 
48829,PD Cedar Springs 4, $100.00 , $10.00 
48852,PD Cedar Springs 4, $100.00 , $10.00 
48891,PD Cedar Springs 4, $100.00 , $10.00 
48877,PD Cedar Springs 4, $100.00 , $10.00 
48889,PD Cedar Springs 4, $100.00 , $10.00 
48811,PD Cedar Springs 4, $100.00 , $10.00 
48845,PD Cedar Springs 4, $100.00 , $10.00 
48834,PD Cedar Springs 4, $100.00 , $10.00 
48870,PD Cedar Springs 4, $100.00 , $10.00 
48885,PD Cedar Springs 4, $100.00 , $10.00 
48884,PD Cedar Springs 4, $100.00 , $10.00 
48818,PD Cedar Springs 4, $100.00 , $10.00 
49345,PD Cedar Springs 5, $100.00 , $10.00 
49319,PD Cedar Springs 5, $100.00 , $10.00 
49341,PD Cedar Springs 5, $100.00 , $10.00 
48838,PD Cedar Springs 5, $100.00 , $10.00 
48809,PD Cedar Springs 5, $100.00 , $10.00 
49306,PD Cedar Springs 5, $100.00 , $10.00 
49525,PD Cedar Springs 5, $100.00 , $10.00 
48865,PD Cedar Springs 5, $100.00 , $10.00 
48846,PD Cedar Springs 5, $100.00 , $10.00 
48860,PD Cedar Springs 5, $100.00 , $10.00 
48835,PD Cedar Springs 5, $100.00 , $10.00 
48879,PD Cedar Springs 5, $100.00 , $10.00 
48820,PD Cedar Springs 5, $100.00 , $10.00 
48822,PD Cedar Springs 5, $100.00 , $10.00 
48853,PD Cedar Springs 5, $100.00 , $10.00 
48873,PD Cedar Springs 5, $100.00 , $10.00 
48851,PD Cedar Springs 5, $100.00 , $10.00 
48894,PD Cedar Springs 5, $100.00 , $10.00 
48881,PD Cedar Springs 5, $100.00 , $10.00 
49058,PD Cedar Springs 5, $100.00 , $10.00 
49325,PD Cedar Springs 5, $100.00 , $10.00 
48815,PD Cedar Springs 5, $100.00 , $10.00 
48849,PD Cedar Springs 5, $100.00 , $10.00 
48897,PD Cedar Springs 5, $100.00 , $10.00 
48890,PD Cedar Springs 5, $100.00 , $10.00 
48875,PD Cedar Springs 5, $100.00 , $10.00 
49634,PD Cedar Springs 1, $100.00 , $10.00 
49458,PD Cedar Springs 2, $100.00 , $10.00 
